,Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
12462,AS,Asia,TKM,Turkmenistan,1992,Female,Age75_79,[75-79],2,0.16963528,0.0,11.36363636
12463,AS,Asia,TKM,Turkmenistan,1995,Female,Age75_79,[75-79],0,0.0,0.0,0.0
12464,AS,Asia,TKM,Turkmenistan,1995,Female,Age80_84,[80-84],1,0.07581501,0.0,9.52380952
12465,AS,Asia,TKM,Turkmenistan,1995,Female,Age85_over,[85+],0,0.0,0.0,0.0
12466,AS,Asia,TKM,Turkmenistan,1997,Female,Age75_79,[75-79],0,0.0,0.0,0.0
12467,AS,Asia,TKM,Turkmenistan,1997,Female,Age80_84,[80-84],1,0.09478673,0.0,10.41666667
12468,AS,Asia,TKM,Turkmenistan,1997,Female,Age85_over,[85+],0,0.0,0.0,0.0
12469,AS,Asia,TKM,Turkmenistan,2001,Female,Age75_79,[75-79],0,0.0,0.0,0.0
12470,AS,Asia,TKM,Turkmenistan,2001,Female,Age80_84,[80-84],0,0.0,0.0,0.0
12471,AS,Asia,TKM,Turkmenistan,2004,Female,Age75_79,[75-79],3,0.18915511,0.0,11.11769938
12472,EU,Europe,CZE,Czechia,2016,Female,Age75_79,[75-79],10,0.15845349,0.0,5.05037752
12473,EU,Europe,CZE,Czechia,2016,Female,Age80_84,[80-84],8,0.08639309,0.0,5.43352758
12474,EU,Europe,CZE,Czechia,2016,Female,Age85_over,[85+],7,0.03293498,0.0,5.16052932
12475,EU,Europe,CZE,Czechia,2015,Female,Age80_84,[80-84],16,0.15300755,0.0,10.65870817
12476,EU,Europe,CZE,Czechia,2015,Female,Age85_over,[85+],10,0.04535559,0.0,7.60878663
12477,EU,Europe,DEU,Germany,2015,Female,Age75_79,[75-79],253,0.4203356,0.0,10.81651892
12478,EU,Europe,DEU,Germany,2015,Female,Age80_84,[80-84],163,0.20764596,0.0,11.06387658
12479,EU,Europe,DEU,Germany,2015,Female,Age85_over,[85+],219,0.09397488,0.0,14.34692033
12480,NAC,North America and the Caribbean,DMA,Dominica,2020,Female,Age85_over,[85+],0,0.0,0.0,0.0
12481,NAC,North America and the Caribbean,DMA,Dominica,2019,Female,Age75_79,[75-79],0,0.0,0.0,0.0
12482,NAC,North America and the Caribbean,DMA,Dominica,2018,Female,Age75_79,[75-79],0,0.0,0.0,0.0
12483,NAC,North America and the Caribbean,DMA,Dominica,2018,Female,Age80_84,[80-84],0,0.0,0.0,0.0
12484,EU,Europe,DNK,Denmark,2019,Female,Age75_79,[75-79],15,0.45058576,0.0,12.09423831
12485,EU,Europe,DNK,Denmark,2019,Female,Age80_84,[80-84],6,0.14450867,0.0,7.31341646
12486,EU,Europe,DNK,Denmark,2018,Female,Age75_79,[75-79],11,0.32973621,0.0,9.44311382
12487,EU,Europe,DNK,Denmark,2018,Female,Age80_84,[80-84],9,0.21577559,0.0,11.39846501
12488,EU,Europe,DNK,Denmark,2018,Female,Age85_over,[85+],10,0.08327088,0.0,12.62275631
12489,EU,Europe,DNK,Denmark,2017,Female,Age85_over,[85+],10,0.08508466,0.0,12.62243765
12490,NAC,North America and the Caribbean,DOM,Dominican Republic,2015,Female,Age85_over,[85+],0,0.0,0.0,0.0
12491,CSA,Central and South America,ECU,Ecuador,2021,Female,Age75_79,[75-79],1,0.0219539,0.0,0.74764678
12492,CSA,Central and South America,ECU,Ecuador,2021,Female,Age80_84,[80-84],1,0.02032107,0.0,1.13548622
12493,CSA,Central and South America,ECU,Ecuador,2021,Female,Age85_over,[85+],0,0.0,0.0,0.0
12494,AS,Asia,TKM,Turkmenistan,2004,Female,Age80_84,[80-84],0,0.0,0.0,0.0
12495,AS,Asia,TKM,Turkmenistan,2007,Female,Age75_79,[75-79],0,0.0,0.0,0.0
12496,AS,Asia,TKM,Turkmenistan,2007,Female,Age80_84,[80-84],1,0.08025682,0.0,6.25586487
12497,AS,Asia,TKM,Turkmenistan,2007,Female,Age85_over,[85+],1,0.08547009,0.0,11.55401502
12498,AS,Asia,TKM,Turkmenistan,2011,Female,Age75_79,[75-79],0,0.0,0.0,0.0
12499,AS,Asia,TKM,Turkmenistan,2011,Female,Age80_84,[80-84],0,0.0,0.0,0.0
12500,AS,Asia,TKM,Turkmenistan,2011,Female,Age85_over,[85+],0,0.0,0.0,0.0
12501,AS,Asia,TKM,Turkmenistan,2014,Female,Age75_79,[75-79],0,0.0,0.0,0.0
12502,AS,Asia,TKM,Turkmenistan,2014,Female,Age80_84,[80-84],0,0.0,0.0,0.0
12503,AS,Asia,TKM,Turkmenistan,2014,Female,Age85_over,[85+],0,0.0,0.0,0.0
12504,EU,Europe,UKR,Ukraine,1982,Female,Age75_79,[75-79],173,0.33518687,0.0,20.52681538
12505,EU,Europe,UKR,Ukraine,1982,Female,Age80_84,[80-84],127,0.27567943,0.0,29.56238361
12506,EU,Europe,UKR,Ukraine,1982,Female,Age85_over,[85+],86,0.17716982,0.0,34.42754203
12507,EU,Europe,UKR,Ukraine,1986,Female,Age75_79,[75-79],230,0.39629208,0.0,24.3773185
12508,EU,Europe,UKR,Ukraine,1986,Female,Age80_84,[80-84],161,0.30045722,0.0,30.84882161
12509,EU,Europe,UKR,Ukraine,1986,Female,Age85_over,[85+],94,0.17059891,0.0,34.60972018
12510,EU,Europe,UKR,Ukraine,1988,Female,Age75_79,[75-79],229,0.3544343,0.0,22.38076622
12511,EU,Europe,UKR,Ukraine,1988,Female,Age80_84,[80-84],151,0.24671993,0.0,26.87310909
12512,EU,Europe,UKR,Ukraine,1990,Female,Age75_79,[75-79],220,0.34078411,0.0,21.30750605
12513,EU,Europe,UKR,Ukraine,1990,Female,Age80_84,[80-84],148,0.23068051,0.0,24.6543395
12514,EU,Europe,UKR,Ukraine,1992,Female,Age75_79,[75-79],158,0.27143569,0.0,18.27223314
12515,EU,Europe,UKR,Ukraine,1992,Female,Age80_84,[80-84],141,0.19648829,0.0,21.9080174
12516,EU,Europe,UKR,Ukraine,1994,Female,Age75_79,[75-79],200,0.37673297,0.0,27.67017156
12517,AS,Asia,THA,Thailand,1992,Female,Age75_79,[75-79],5,0.04116921,0.0,1.88427535
12518,AS,Asia,THA,Thailand,1995,Female,Age80_84,[80-84],8,0.06126043,0.0,4.54625531
12519,AS,Asia,THA,Thailand,1996,Female,Age85_over,[85+],2,0.01216767,0.0,1.49696117
12520,AS,Asia,THA,Thailand,1999,Female,Age75_79,[75-79],23,0.15280361,0.0,6.41125705
12521,AS,Asia,THA,Thailand,1999,Female,Age85_over,[85+],1,0.00486594,0.0,0.66272127
12522,AS,Asia,THA,Thailand,2000,Female,Age80_84,[80-84],17,0.11297933,0.0,7.95723687
12523,AS,Asia,THA,Thailand,2003,Female,Age75_79,[75-79],20,0.10849517,0.0,4.28073945
12524,AS,Asia,THA,Thailand,2004,Female,Age80_84,[80-84],11,0.06026737,0.0,4.1959429
12525,AS,Asia,THA,Thailand,2005,Female,Age85_over,[85+],6,0.02203048,0.0,3.18948745
12526,AS,Asia,THA,Thailand,2007,Female,Age80_84,[80-84],11,0.05259635,0.0,3.88456486
12527,AS,Asia,THA,Thailand,2008,Female,Age75_79,[75-79],23,0.0990099,0.0,4.32057948
12528,AS,Asia,THA,Thailand,2008,Female,Age85_over,[85+],9,0.02979245,0.0,4.04830983
12529,AS,Asia,THA,Thailand,2011,Female,Age75_79,[75-79],36,0.14406339,0.0,6.03419376
